2020-04-15 20:01:59,182: custodian.cache:DEBUG Disabling cache
2020-04-15 20:01:59,183: custodian.commands:DEBUG Loaded file /home/custodian/ebs-snap-policy.yml. Contains 1 policies
2020-04-15 20:01:59,198: custodian.aws:DEBUG using default region:us-west-1 from boto
2020-04-15 20:01:59,546: custodian.reports:DEBUG Found 1083 records for region us-west-1
2020-04-15 20:01:59,547: custodian.reports:DEBUG Uniqued from 1083 to 1083
SnapshotId,VolumeId,tag:InstanceId,VolumeSize,StartTime,State
snap-03f7b479660008b08,vol-0c7bf0f4e2f6863bb,,40,2018-09-13T21:35:29+00:00,completed
snap-0a3f48e2242b8d71d,vol-0088665649d8db10f,,20,2018-09-13T20:00:37+00:00,completed
snap-0013f46714751e18c,vol-0c6e40578f7933657,,250,2018-09-13T20:00:37+00:00,completed
snap-04c6080498eec1ccc,vol-0b615dd3ae8169944,,150,2018-09-13T09:59:44+00:00,completed
snap-02b159e26800838cd,vol-0a7163a362023abb6,,500,2018-09-13T06:30:42+00:00,completed
snap-05ac366e5c4860462,vol-01bf4351fbc0ea942,,250,2018-09-13T06:19:16+00:00,completed
snap-0784afea34b97d174,vol-06f973a2d0946145b,,40,2018-09-13T04:11:48+00:00,completed
snap-0e2c7989ab5a98648,vol-0c7bf0f4e2f6863bb,,40,2018-09-12T21:35:29+00:00,completed
snap-066ee0cc61ca07017,vol-0088665649d8db10f,,20,2018-09-12T20:00:37+00:00,completed
snap-07b45a04bf583d3c9,vol-0c6e40578f7933657,,250,2018-09-12T20:00:37+00:00,completed
snap-08e2988edcc0c0ebc,vol-07ab2e578904d23d6,,8,2018-09-12T17:11:47+00:00,completed
snap-07c7ad612b18a1bed,vol-096fe4923ee509e29,,50,2018-09-12T15:06:32+00:00,completed
snap-0514c04d011f05fc9,vol-07ab2e578904d23d6,,8,2018-09-12T15:05:40+00:00,completed
snap-00f34399099e30119,vol-096fe4923ee509e29,,50,2018-09-12T15:08:44+00:00,completed
snap-08688fc92126f869d,vol-07ab2e578904d23d6,,8,2018-09-12T15:04:26+00:00,completed
snap-00b88cd0760b6f35d,vol-096fe4923ee509e29,,50,2018-09-12T15:03:24+00:00,completed
snap-0eb6a80377fab6ceb,vol-096fe4923ee509e29,,50,2018-09-12T15:05:40+00:00,completed
snap-0d1a07859caa96067,vol-07ab2e578904d23d6,,8,2018-09-12T15:08:44+00:00,completed
snap-0b064a8911a41d180,vol-096fe4923ee509e29,,50,2018-09-12T15:04:26+00:00,completed
snap-016d1cb9ba18e5f5b,vol-07ab2e578904d23d6,,8,2018-09-12T15:06:32+00:00,completed
snap-0fa78f024d160a636,vol-07ab2e578904d23d6,,8,2018-09-12T15:03:24+00:00,completed
snap-0fdb6548e1509e210,vol-0b615dd3ae8169944,,150,2018-09-12T09:59:45+00:00,completed
snap-0d94b53c5d3b8deb4,vol-0a7163a362023abb6,,500,2018-09-12T06:30:42+00:00,completed
snap-063c30dcf2c1d2ae8,vol-01bf4351fbc0ea942,,250,2018-09-12T06:19:16+00:00,completed
snap-07e7529a89a879a89,vol-06f973a2d0946145b,,40,2018-09-12T04:11:48+00:00,completed
snap-0afae0130d57c30f4,vol-0c7bf0f4e2f6863bb,,40,2018-09-11T21:35:29+00:00,completed
snap-0144dd3b0a0f2b7ed,vol-0c6e40578f7933657,,250,2018-09-11T20:00:37+00:00,completed
snap-05a015755ef17697c,vol-0088665649d8db10f,,20,2018-09-11T20:00:37+00:00,completed
snap-00a8824e5fe2776e5,vol-0b615dd3ae8169944,,150,2018-09-11T09:59:44+00:00,completed
snap-05141cbdf276bc99b,vol-0a7163a362023abb6,,500,2018-09-11T06:30:42+00:00,completed
snap-0442aa1a647e75386,vol-01bf4351fbc0ea942,,250,2018-09-11T06:19:16+00:00,completed
snap-01c6a03077be65d3c,vol-06f973a2d0946145b,,40,2018-09-11T04:11:48+00:00,completed
snap-0817fe8c4df69992d,vol-0c7bf0f4e2f6863bb,,40,2018-09-10T21:35:28+00:00,completed
snap-069750c88592e1176,vol-0c6e40578f7933657,,250,2018-09-10T20:00:37+00:00,completed
snap-0c76c5b73f66b47bf,vol-0088665649d8db10f,,20,2018-09-10T20:00:36+00:00,completed
snap-031898cea75691a61,vol-0b615dd3ae8169944,,150,2018-09-10T09:59:44+00:00,completed
snap-028feeb23f6ef75a2,vol-0a7163a362023abb6,,500,2018-09-10T06:30:42+00:00,completed
snap-0c47e1f68bc69a956,vol-01bf4351fbc0ea942,,250,2018-09-10T06:19:16+00:00,completed
snap-07378fdbafebb6d51,vol-06f973a2d0946145b,,40,2018-09-10T04:11:48+00:00,completed
snap-016eb0a9310fdaf80,vol-0c7bf0f4e2f6863bb,,40,2018-09-09T21:35:29+00:00,completed
snap-05162c7d5fc8ef75e,vol-0c6e40578f7933657,,250,2018-09-09T20:00:37+00:00,completed
snap-0a80911132ce74ec5,vol-0088665649d8db10f,,20,2018-09-09T20:00:37+00:00,completed
snap-07268e5653d52df94,vol-0b615dd3ae8169944,,150,2018-09-09T09:59:44+00:00,completed
snap-063b30b567999c31b,vol-0a7163a362023abb6,,500,2018-09-09T06:33:28+00:00,completed
snap-0aa77faa0623cf8bd,vol-0a7163a362023abb6,,500,2018-09-09T06:30:43+00:00,completed
snap-0b71be9f988f5a273,vol-01bf4351fbc0ea942,,250,2018-09-09T06:19:16+00:00,completed
snap-02974de066781693e,vol-06f973a2d0946145b,,40,2018-09-09T04:11:48+00:00,completed
snap-028e0f551ee58a733,vol-0c7bf0f4e2f6863bb,,40,2018-09-08T21:35:29+00:00,completed
snap-004c1116cb7fe3deb,vol-0088665649d8db10f,,20,2018-09-08T20:00:37+00:00,completed
snap-0407356f6c188b8f1,vol-0c6e40578f7933657,,250,2018-09-08T20:00:37+00:00,completed
snap-0726e0010c79c0f07,vol-0b615dd3ae8169944,,150,2018-09-08T09:59:45+00:00,completed
snap-0cfe1e791c9df7a53,vol-01bf4351fbc0ea942,,250,2018-09-08T06:19:15+00:00,completed
snap-039481e14eb78f6fc,vol-0a7163a362023abb6,,500,2018-09-08T06:30:42+00:00,completed
snap-002fb7eb5495e76de,vol-06f973a2d0946145b,,40,2018-09-08T04:11:49+00:00,completed
snap-0fc816ac79434bfc5,vol-0c7bf0f4e2f6863bb,,40,2018-09-07T21:35:28+00:00,completed
snap-03dc91cfbb2b82d3b,vol-0088665649d8db10f,,20,2018-09-07T20:00:37+00:00,completed
snap-0a031b13a96da3038,vol-0c6e40578f7933657,,250,2018-09-07T20:00:36+00:00,completed
snap-086f9fa2bfe516270,vol-0b615dd3ae8169944,,150,2018-09-07T09:59:45+00:00,completed
snap-04afaf6bcab937ac5,vol-0a7163a362023abb6,,500,2018-09-07T06:30:42+00:00,completed
snap-034d1e6031bc663c4,vol-01bf4351fbc0ea942,,250,2018-09-07T06:19:16+00:00,completed
snap-0cd01ccbbd8b7f315,vol-06f973a2d0946145b,,40,2018-09-07T04:11:48+00:00,completed
snap-0d3e383e8ea09ad51,vol-0c7bf0f4e2f6863bb,,40,2018-09-06T21:35:28+00:00,completed
snap-00814f88454c0a509,vol-0c6e40578f7933657,,250,2018-09-06T20:00:37+00:00,completed
snap-0121fb0afe0909881,vol-0088665649d8db10f,,20,2018-09-06T20:00:37+00:00,completed
snap-095e676d6f173e102,vol-0b615dd3ae8169944,,150,2018-09-06T09:59:45+00:00,completed
snap-0249a92798df29b93,vol-0a7163a362023abb6,,500,2018-09-06T06:30:42+00:00,completed
snap-06f6c895d83ba2f9d,vol-01bf4351fbc0ea942,,250,2018-09-06T06:19:16+00:00,completed
snap-0ba3f2c581096212f,vol-06f973a2d0946145b,,40,2018-09-06T04:11:48+00:00,completed
snap-0c86d89aee2bb4209,vol-0c7bf0f4e2f6863bb,,40,2018-09-05T21:35:28+00:00,completed
snap-0bf31e1fbf16d3dd9,vol-0088665649d8db10f,,20,2018-09-05T20:00:37+00:00,completed
snap-014f9f0b1f3a67a19,vol-0c6e40578f7933657,,250,2018-09-05T20:00:37+00:00,completed
snap-0bfe882446ba729c4,vol-0b615dd3ae8169944,,150,2018-09-05T09:59:45+00:00,completed
snap-051e934d3d3013057,vol-0a7163a362023abb6,,500,2018-09-05T06:30:43+00:00,completed
snap-0bdb71278ee61182c,vol-01bf4351fbc0ea942,,250,2018-09-05T06:19:16+00:00,completed
snap-0f6f3a2578f5ceb7d,vol-06f973a2d0946145b,,40,2018-09-05T04:11:48+00:00,completed
snap-036726d12ec189378,vol-0c7bf0f4e2f6863bb,,40,2018-09-04T21:35:28+00:00,completed
snap-0268e2670db8e933e,vol-0088665649d8db10f,,20,2018-09-04T20:00:37+00:00,completed
snap-034086b8cc9a99e63,vol-0c6e40578f7933657,,250,2018-09-04T20:00:37+00:00,completed
snap-0c9bea03e47408160,vol-0b615dd3ae8169944,,150,2018-09-04T09:59:44+00:00,completed
snap-0d0237e0e1e1fc5bb,vol-0a7163a362023abb6,,500,2018-09-04T06:30:42+00:00,completed
snap-0cf4d66f07bb8c9c1,vol-01bf4351fbc0ea942,,250,2018-09-04T06:19:16+00:00,completed
snap-0cfb6f6d78451680b,vol-06f973a2d0946145b,,40,2018-09-04T04:11:48+00:00,completed
snap-0a891f2f15affe853,vol-0c7bf0f4e2f6863bb,,40,2018-09-03T21:35:28+00:00,completed
snap-07ace1bfa506d9ffb,vol-0c6e40578f7933657,,250,2018-09-03T20:00:37+00:00,completed
snap-02c20e73c5e2079bc,vol-0088665649d8db10f,,20,2018-09-03T20:00:36+00:00,completed
snap-0817da9657704ac52,vol-0b615dd3ae8169944,,150,2018-09-03T09:59:45+00:00,completed
snap-0e9e0e766b7bd2f15,vol-0a7163a362023abb6,,500,2018-09-03T06:30:42+00:00,completed
snap-0f7d6ac1137db647a,vol-01bf4351fbc0ea942,,250,2018-09-03T06:19:16+00:00,completed
snap-0be3836a65f3784bd,vol-06f973a2d0946145b,,40,2018-09-03T04:11:48+00:00,completed
snap-066eedcf996e3f8b5,vol-0c7bf0f4e2f6863bb,,40,2018-09-02T21:35:29+00:00,completed
snap-0fe20c3e4211124e0,vol-0088665649d8db10f,,20,2018-09-02T20:00:37+00:00,completed
snap-0d665e03ca7135edb,vol-0c6e40578f7933657,,250,2018-09-02T20:00:37+00:00,completed
snap-0b42f5c36fa0a9762,vol-0b615dd3ae8169944,,150,2018-09-02T09:59:45+00:00,completed
snap-0cfcb8724513f7ae7,vol-0a7163a362023abb6,,500,2018-09-02T06:30:42+00:00,completed
snap-02d1a89fac7c10cd3,vol-01bf4351fbc0ea942,,250,2018-09-02T06:19:16+00:00,completed
snap-0bbc76381b543b136,vol-06f973a2d0946145b,,40,2018-09-02T04:11:48+00:00,completed
snap-036a05580634c6697,vol-0c7bf0f4e2f6863bb,,40,2018-09-01T21:35:28+00:00,completed
snap-046a83a5c616023bc,vol-0088665649d8db10f,,20,2018-09-01T20:00:37+00:00,completed
snap-08b3820e856bc27cd,vol-0c6e40578f7933657,,250,2018-09-01T20:00:37+00:00,completed
snap-0bf56a8db23252591,vol-0b615dd3ae8169944,,150,2018-09-01T09:59:45+00:00,completed
snap-08a461469fcff6dae,vol-01bf4351fbc0ea942,,250,2018-09-01T06:19:16+00:00,completed
snap-07caca27c6e0a3451,vol-0a7163a362023abb6,,500,2018-09-01T06:30:42+00:00,completed
snap-09348e9ed8697bc12,vol-0c6e40578f7933657,,250,2018-09-01T05:21:39+00:00,completed
snap-0c68f50761a041892,vol-0088665649d8db10f,,20,2018-09-01T05:21:39+00:00,completed
snap-0b5f0b3b8f549a7aa,vol-02e9a679dbffd8489,,100,2018-09-01T05:21:39+00:00,completed
snap-02f2f44ec6084b4ce,vol-06f973a2d0946145b,,40,2018-09-01T04:11:48+00:00,completed
snap-04e8881b786055150,vol-0c7bf0f4e2f6863bb,,40,2018-08-31T21:35:28+00:00,completed
snap-0983e84e811e80f21,vol-0088665649d8db10f,,20,2018-08-31T20:00:36+00:00,completed
snap-093e552fcbecfc01f,vol-0c6e40578f7933657,,250,2018-08-31T20:00:36+00:00,completed
snap-0a78075a3b92e4f9e,vol-0b615dd3ae8169944,,150,2018-08-31T09:59:45+00:00,completed
snap-09435c648b24b99b0,vol-0a7163a362023abb6,,500,2018-08-31T06:30:42+00:00,completed
snap-0c8910e4c47e89893,vol-01bf4351fbc0ea942,,250,2018-08-31T06:19:15+00:00,completed
snap-010410d8cde57705b,vol-06f973a2d0946145b,,40,2018-08-31T04:11:49+00:00,completed
snap-04be3a33fb2e95154,vol-0c7bf0f4e2f6863bb,,40,2018-08-30T21:35:29+00:00,completed
snap-0ad64381d8ad9cc51,vol-0c6e40578f7933657,,250,2018-08-30T20:00:37+00:00,completed
snap-0789b442580f52364,vol-0088665649d8db10f,,20,2018-08-30T20:00:37+00:00,completed
snap-007cb676127cff9ca,vol-0b615dd3ae8169944,,150,2018-08-30T09:59:45+00:00,completed
snap-064b40a2ae321f323,vol-0a7163a362023abb6,,500,2018-08-30T06:30:42+00:00,completed
snap-07023a07a58460f6a,vol-01bf4351fbc0ea942,,250,2018-08-30T06:19:16+00:00,completed
snap-05024e07929ea35ea,vol-06f973a2d0946145b,,40,2018-08-30T04:11:48+00:00,completed
snap-0a758ae013351d6fa,vol-0c7bf0f4e2f6863bb,,40,2018-08-29T21:35:29+00:00,completed
snap-0b55acdaa142be25c,vol-0088665649d8db10f,,20,2018-08-29T20:00:37+00:00,completed
snap-005a834a2d00a749d,vol-0c6e40578f7933657,,250,2018-08-29T20:00:37+00:00,completed
snap-0b0efce9fd8979def,vol-0b615dd3ae8169944,,150,2018-08-29T09:59:44+00:00,completed
snap-00b0aefd3fd25d503,vol-01bf4351fbc0ea942,,250,2018-08-29T06:19:16+00:00,completed
snap-0296ba12f752cbf00,vol-0a7163a362023abb6,,500,2018-08-29T06:30:42+00:00,completed
snap-0cd8c6f988fa2ffa9,vol-06f973a2d0946145b,,40,2018-08-29T04:11:48+00:00,completed
snap-04c9897013012d283,vol-0c7bf0f4e2f6863bb,,40,2018-08-28T21:35:28+00:00,completed
snap-0308d0763af0d7836,vol-0088665649d8db10f,,20,2018-08-28T20:00:37+00:00,completed
snap-0de1b61f51bf16191,vol-0c6e40578f7933657,,250,2018-08-28T20:00:37+00:00,completed
snap-09c7e0406d6377467,vol-0b615dd3ae8169944,,150,2018-08-28T09:59:45+00:00,completed
snap-03e921354d75442fa,vol-01bf4351fbc0ea942,,250,2018-08-28T06:19:15+00:00,completed
snap-06f9a89b56c79043d,vol-0a7163a362023abb6,,500,2018-08-28T06:30:42+00:00,completed
snap-089ca572002c54bfa,vol-06f973a2d0946145b,,40,2018-08-28T04:11:48+00:00,completed
snap-007a89801e0d08148,vol-0c7bf0f4e2f6863bb,,40,2018-08-27T21:35:29+00:00,completed
snap-04405151b8730ee27,vol-0c6e40578f7933657,,250,2018-08-27T20:00:36+00:00,completed
snap-009c05699134a7792,vol-0088665649d8db10f,,20,2018-08-27T20:00:36+00:00,completed
snap-0be5e7352f178b20e,vol-0b615dd3ae8169944,,150,2018-08-27T09:59:45+00:00,completed
snap-0f17214c17af12f93,vol-01bf4351fbc0ea942,,250,2018-08-27T06:19:16+00:00,completed
snap-0c635607e9be4409d,vol-0a7163a362023abb6,,500,2018-08-27T06:30:42+00:00,completed
snap-04570a0f6f6d5711b,vol-06f973a2d0946145b,,40,2018-08-27T04:11:48+00:00,completed
snap-09ffc4af8e24fc8a5,vol-0c7bf0f4e2f6863bb,,40,2018-08-26T21:35:29+00:00,completed
snap-0b11f2d147b7c56d5,vol-0088665649d8db10f,,20,2018-08-26T20:00:37+00:00,completed
snap-06f6d1c4ef4438c7b,vol-0c6e40578f7933657,,250,2018-08-26T20:00:37+00:00,completed
snap-0704ba8d6ff5d6136,vol-0b615dd3ae8169944,,150,2018-08-26T09:59:44+00:00,completed
snap-068703b4e84202c97,vol-0a7163a362023abb6,,500,2018-08-26T06:30:42+00:00,completed
snap-049331fdcc97c165e,vol-01bf4351fbc0ea942,,250,2018-08-26T06:19:15+00:00,completed
snap-0f8fd435c21b25b83,vol-06f973a2d0946145b,,40,2018-08-26T04:11:48+00:00,completed
snap-03b4e11dea15528ae,vol-0c7bf0f4e2f6863bb,,40,2018-08-25T21:35:29+00:00,completed
snap-0ae9a44c49ddc2b9f,vol-0c6e40578f7933657,,250,2018-08-25T20:00:36+00:00,completed
snap-062d62756d8a58985,vol-0088665649d8db10f,,20,2018-08-25T20:00:36+00:00,completed
snap-080e8b9ffe4f1f381,vol-0b615dd3ae8169944,,150,2018-08-25T09:59:45+00:00,completed
snap-01b5b2e1cc596cc40,vol-0a7163a362023abb6,,500,2018-08-25T06:30:42+00:00,completed
snap-05037a53baefc8964,vol-01bf4351fbc0ea942,,250,2018-08-25T06:19:16+00:00,completed
snap-0b9a7651404e0d0dd,vol-06f973a2d0946145b,,40,2018-08-25T04:11:49+00:00,completed
snap-01ba7b439c1953f1b,vol-0c7bf0f4e2f6863bb,,40,2018-08-24T21:35:28+00:00,completed
snap-034031ce035b23872,vol-0088665649d8db10f,,20,2018-08-24T20:00:36+00:00,completed
snap-0f1728bc352ec2209,vol-0c6e40578f7933657,,250,2018-08-24T20:00:36+00:00,completed
snap-02d6c51fa6aafc382,vol-0b615dd3ae8169944,,150,2018-08-24T09:59:44+00:00,completed
snap-05300275702798f45,vol-0a7163a362023abb6,,500,2018-08-24T06:30:42+00:00,completed
snap-07e4d422d3124d4d3,vol-01bf4351fbc0ea942,,250,2018-08-24T06:19:16+00:00,completed
snap-0e1821734c78cbf07,vol-06f973a2d0946145b,,40,2018-08-24T04:11:49+00:00,completed
snap-095eebea7d0660d0d,vol-0c7bf0f4e2f6863bb,,40,2018-08-23T21:35:29+00:00,completed
snap-0341d46228ec29426,vol-0c6e40578f7933657,,250,2018-08-23T20:00:37+00:00,completed
snap-0f9b415cb75d349f2,vol-0088665649d8db10f,,20,2018-08-23T20:00:37+00:00,completed
snap-0a8d53d2077f58250,vol-0b615dd3ae8169944,,150,2018-08-23T09:59:45+00:00,completed
snap-0c20c2463a9c8b2a0,vol-01bf4351fbc0ea942,,250,2018-08-23T06:19:15+00:00,completed
snap-0e3436a21e3a71c8e,vol-0a7163a362023abb6,,500,2018-08-23T06:30:43+00:00,completed
snap-0de39aea6fdfe4276,vol-06f973a2d0946145b,,40,2018-08-23T04:11:48+00:00,completed
snap-0d15da3430bf76783,vol-0c7bf0f4e2f6863bb,,40,2018-08-22T21:35:28+00:00,completed
snap-089b3173ecb08d965,vol-0c6e40578f7933657,,250,2018-08-22T20:00:36+00:00,completed
snap-073a655bda8daca86,vol-0088665649d8db10f,,20,2018-08-22T20:00:36+00:00,completed
snap-090fb7c6632f5a9e5,vol-0b615dd3ae8169944,,150,2018-08-22T09:59:45+00:00,completed
snap-0e8300b9ad5a9cb0f,vol-0a7163a362023abb6,,500,2018-08-22T06:30:42+00:00,completed
snap-0a17d5e2929517e11,vol-01bf4351fbc0ea942,,250,2018-08-22T06:19:16+00:00,completed
snap-0068dc2e785c2ce48,vol-06f973a2d0946145b,,40,2018-08-22T04:11:48+00:00,completed
snap-052782a0b10688551,vol-0c7bf0f4e2f6863bb,,40,2018-08-21T21:35:29+00:00,completed
snap-04833a67e3c850cbd,vol-0088665649d8db10f,,20,2018-08-21T20:00:37+00:00,completed
snap-05c2c1e52592b40bc,vol-0c6e40578f7933657,,250,2018-08-21T20:00:37+00:00,completed
snap-0c62a4b590aeed9c1,vol-0b615dd3ae8169944,,150,2018-08-21T09:59:45+00:00,completed
snap-064c326391f895172,vol-01bf4351fbc0ea942,,250,2018-08-21T06:19:16+00:00,completed
snap-093cd67fcc335c142,vol-0a7163a362023abb6,,500,2018-08-21T06:30:42+00:00,completed
snap-0f3717f8565840766,vol-06f973a2d0946145b,,40,2018-08-21T04:11:48+00:00,completed
snap-064792957c3f5d029,vol-0c7bf0f4e2f6863bb,,40,2018-08-20T21:35:29+00:00,completed
snap-0c685201f8d110b14,vol-0088665649d8db10f,,20,2018-08-20T20:00:37+00:00,completed
snap-065e09a430803ce2b,vol-0c6e40578f7933657,,250,2018-08-20T20:00:37+00:00,completed
snap-0cbb4535908618cde,vol-0b615dd3ae8169944,,150,2018-08-20T09:59:44+00:00,completed
snap-0ff9a10eff87bd754,vol-0a7163a362023abb6,,500,2018-08-20T06:30:42+00:00,completed
snap-0c376fb74ccf3d441,vol-01bf4351fbc0ea942,,250,2018-08-20T06:19:16+00:00,completed
snap-05062757654ee5510,vol-06f973a2d0946145b,,40,2018-08-20T04:11:49+00:00,completed
snap-0c53bb6c388ab5615,vol-0c7bf0f4e2f6863bb,,40,2018-08-19T21:35:28+00:00,completed
snap-072953f77fa7f87be,vol-0088665649d8db10f,,20,2018-08-19T20:00:37+00:00,completed
snap-02697c93a8f4d48c8,vol-0c6e40578f7933657,,250,2018-08-19T20:00:37+00:00,completed
snap-086a871a2ae9f9edb,vol-0b615dd3ae8169944,,150,2018-08-19T09:59:45+00:00,completed
snap-057043c6e0cfdbe37,vol-0a7163a362023abb6,,500,2018-08-19T06:30:42+00:00,completed
snap-071f2ed2829fe75a7,vol-01bf4351fbc0ea942,,250,2018-08-19T06:19:16+00:00,completed
snap-007bd8302a28c79a7,vol-06f973a2d0946145b,,40,2018-08-19T04:11:48+00:00,completed
snap-097a5b0e3aacc720f,vol-0c7bf0f4e2f6863bb,,40,2018-08-18T21:35:28+00:00,completed
snap-00c9c1f19c8c3fe88,vol-0088665649d8db10f,,20,2018-08-18T20:00:36+00:00,completed
snap-0c8c80e19db9e7331,vol-0c6e40578f7933657,,250,2018-08-18T20:00:36+00:00,completed
snap-0860694dd86b4eeb2,vol-0b615dd3ae8169944,,150,2018-08-18T09:59:45+00:00,completed
snap-0caa85930a9048d67,vol-0a7163a362023abb6,,500,2018-08-18T06:30:42+00:00,completed
snap-03b32de0a8ee0a316,vol-01bf4351fbc0ea942,,250,2018-08-18T06:19:15+00:00,completed
snap-0b04e7a2f7b583ee4,vol-06f973a2d0946145b,,40,2018-08-18T04:11:48+00:00,completed
snap-0806692b1078c323d,vol-0c7bf0f4e2f6863bb,,40,2018-08-17T21:35:28+00:00,completed
snap-018e899d75790d634,vol-0088665649d8db10f,,20,2018-08-17T20:00:36+00:00,completed
snap-0b22841542a2b5258,vol-0c6e40578f7933657,,250,2018-08-17T20:00:36+00:00,completed
snap-0ac5775ec4601e6b3,vol-0b615dd3ae8169944,,150,2018-08-17T09:59:45+00:00,completed
snap-0e54669826cd8631d,vol-0a7163a362023abb6,,500,2018-08-17T06:30:42+00:00,completed
snap-01f23799726d9fab0,vol-01bf4351fbc0ea942,,250,2018-08-17T06:19:15+00:00,completed
snap-025a5daaba7d88c34,vol-06f973a2d0946145b,,40,2018-08-17T04:11:48+00:00,completed
snap-096621ca94c3ee702,vol-0c7bf0f4e2f6863bb,,40,2018-08-16T21:35:29+00:00,completed
snap-0e36891479522dd26,vol-0088665649d8db10f,,20,2018-08-16T20:00:37+00:00,completed
snap-0c4e32e87e555d8a1,vol-0c6e40578f7933657,,250,2018-08-16T20:00:37+00:00,completed
snap-0db5b96e8d318951a,vol-0b615dd3ae8169944,,150,2018-08-16T09:59:44+00:00,completed
snap-0a509b2cddda70e24,vol-0a7163a362023abb6,,500,2018-08-16T06:30:42+00:00,completed
snap-0bebcddd7bd9decba,vol-01bf4351fbc0ea942,,250,2018-08-16T06:19:16+00:00,completed
snap-09c5fc5ee02406e24,vol-06f973a2d0946145b,,40,2018-08-16T04:11:48+00:00,completed
snap-067578effbc2a5c44,vol-0c7bf0f4e2f6863bb,,40,2018-08-15T21:35:29+00:00,completed
snap-0d41204769ac10ad1,vol-0c6e40578f7933657,,250,2018-08-15T20:00:36+00:00,completed
snap-00c0eb6944fe98f70,vol-0088665649d8db10f,,20,2018-08-15T20:00:36+00:00,completed
snap-0d9739d1975a142d8,vol-0b615dd3ae8169944,,150,2018-08-15T09:59:44+00:00,completed
snap-0a3f094bc9c3ba470,vol-0a7163a362023abb6,,500,2018-08-15T06:30:43+00:00,completed
snap-05ae22e356c883886,vol-01bf4351fbc0ea942,,250,2018-08-15T06:19:16+00:00,completed
snap-0eaedf2980a8fc3ba,vol-06f973a2d0946145b,,40,2018-08-15T04:11:48+00:00,completed
snap-098eedbb56e3e31a9,vol-0c7bf0f4e2f6863bb,,40,2018-08-14T21:35:28+00:00,completed
snap-0c616f8112836f12a,vol-0c6e40578f7933657,,250,2018-08-14T20:00:36+00:00,completed
snap-0a4fcb476975bfbed,vol-0088665649d8db10f,,20,2018-08-14T20:00:36+00:00,completed
snap-0b893acba47f4d65f,vol-0b615dd3ae8169944,,150,2018-08-14T09:59:44+00:00,completed
snap-002ac756a8962f30b,vol-01bf4351fbc0ea942,,250,2018-08-14T06:37:50+00:00,completed
snap-0af092bfe25ba91ce,vol-01bf4351fbc0ea942,,250,2018-08-14T06:19:16+00:00,completed
snap-0d684f1a38120338a,vol-0a7163a362023abb6,,500,2018-08-14T06:30:42+00:00,completed
snap-08c4541679a0ee3a4,vol-06f973a2d0946145b,,40,2018-08-14T04:11:48+00:00,completed
snap-0e3756b791ef1e8cf,vol-0c7bf0f4e2f6863bb,,40,2018-08-13T21:35:28+00:00,completed
snap-0b934061cbb79c3b4,vol-0088665649d8db10f,,20,2018-08-13T20:00:37+00:00,completed
snap-0fbd18c6c4631c2ef,vol-0c6e40578f7933657,,250,2018-08-13T20:00:37+00:00,completed
snap-01a0c4f733460f0a7,vol-08816e3a56e1f1f63,,50,2018-08-13T20:05:23+00:00,completed
snap-03c84c06694840d94,vol-0336efc4c762be059,,16,2018-08-13T20:05:23+00:00,completed
snap-0285096df12e1fef1,vol-0b615dd3ae8169944,,150,2018-08-13T09:59:45+00:00,completed
snap-0240a28d93dc8ca0b,vol-01bf4351fbc0ea942,,250,2018-08-13T06:19:16+00:00,completed
snap-06e8edefbd126944b,vol-0a7163a362023abb6,,500,2018-08-13T06:30:42+00:00,completed
snap-011442d076c0a9436,vol-06f973a2d0946145b,,40,2018-08-13T04:11:48+00:00,completed
snap-057a5dfc748906572,vol-0c7bf0f4e2f6863bb,,40,2018-08-12T21:35:28+00:00,completed
snap-0811ca3a49a810d6c,vol-0c6e40578f7933657,,250,2018-08-12T20:00:37+00:00,completed
snap-0819c32199040947c,vol-0088665649d8db10f,,20,2018-08-12T20:00:37+00:00,completed
snap-07138fd4194902da8,vol-0b615dd3ae8169944,,150,2018-08-12T09:59:45+00:00,completed
snap-08bf164376f3d2174,vol-0a7163a362023abb6,,500,2018-08-12T06:30:42+00:00,completed
snap-025789959dee4a619,vol-01bf4351fbc0ea942,,250,2018-08-12T06:19:16+00:00,completed
snap-0172559ab1b1f21de,vol-06f973a2d0946145b,,40,2018-08-12T04:11:48+00:00,completed
snap-05d37a0b7f2071b7f,vol-0c7bf0f4e2f6863bb,,40,2018-08-11T21:35:28+00:00,completed
snap-068512b39ef3563fe,vol-0088665649d8db10f,,20,2018-08-11T20:00:37+00:00,completed
snap-02cba1c8e8226204a,vol-0c6e40578f7933657,,250,2018-08-11T20:00:36+00:00,completed
snap-064642497b2808504,vol-0b615dd3ae8169944,,150,2018-08-11T09:59:44+00:00,completed
snap-04486de9c3828acba,vol-02e9a679dbffd8489,,100,2018-08-11T06:35:22+00:00,completed
snap-046f0da4e4778f134,vol-0a7163a362023abb6,,500,2018-08-11T06:30:42+00:00,completed
snap-0fd4996d21247051c,vol-0088665649d8db10f,,20,2018-08-11T06:35:22+00:00,completed
snap-06de88a06b0fdfa25,vol-02e9a679dbffd8489,,100,2018-08-11T06:18:33+00:00,completed
snap-056425cac614055f2,vol-0c6e40578f7933657,,250,2018-08-11T06:35:22+00:00,completed
snap-015a30e307ecf750c,vol-0c6e40578f7933657,,250,2018-08-11T06:16:31+00:00,completed
